  ,  
1984/1/2,164.93
1984/1/3,164.04
1984/1/4,166.78
1984/1/5,168.81
1984/1/6,169.28
1984/1/9,168.9
1984/1/10,167.95
1984/1/11,167.79
1984/1/12,167.75
1984/1/13,167.02
1984/1/16,167.18
1984/1/17,167.83
1984/1/18,167.55
1984/1/19,167.04
1984/1/20,166.21
1984/1/23,164.87
1984/1/24,165.94
1984/1/25,164.84
1984/1/26,164.24
1984/1/27,163.94
1984/1/30,162.87
1984/1/31,163.41
1984/2/1,162.74
1984/2/2,163.36
1984/2/3,160.91
1984/2/6,158.08
1984/2/7,158.74
1984/2/8,155.85
1984/2/9,155.42
1984/2/10,156.3
1984/2/13,154.95
1984/2/14,156.61
1984/2/15,156.25
1984/2/16,156.13
1984/2/17,155.74
1984/2/20,155.74
1984/2/21,154.64
1984/2/22,154.31
1984/2/23,154.29
1984/2/24,157.51
1984/2/27,159.3
1984/2/28,156.82
1984/2/29,156.82
1984/3/1,158.19
1984/3/2,159.24
1984/3/5,157.89
1984/3/6,156.25
1984/3/7,154.57
1984/3/8,155.19
1984/3/9,154.35
1984/3/12,156.34
1984/3/13,156.78
1984/3/14,156.77
1984/3/15,157.41
1984/3/16,159.27
1984/3/19,157.78
1984/3/20,158.86
1984/3/21,158.66
1984/3/22,156.69
1984/3/23,156.86
1984/3/26,156.97
1984/3/27,157.3
1984/3/28,159.88
1984/3/29,159.52
1984/3/30,159.18
1984/4/2,157.98
1984/4/3,157.6
1984/4/4,157.54
1984/4/5,155.04
1984/4/6,155.48
1984/4/9,155.45
1984/4/10,155.87
1984/4/11,155
1984/4/12,157.73
1984/4/13,157.31
1984/4/16,158.32
1984/4/17,158.97
1984/4/18,157.9
1984/4/19,158.02
1984/4/20,158.02
1984/4/23,156.8
1984/4/24,158.07
1984/4/25,158.65
1984/4/26,160.34
1984/4/27,159.89
1984/4/30,160.05
1984/5/1,161.68
1984/5/2,161.9
1984/5/3,161.2
1984/5/4,159.11
1984/5/7,159.47
1984/5/8,160.52
1984/5/9,160.11
1984/5/10,160
1984/5/11,158.49
1984/5/14,157.5
1984/5/15,158
1984/5/16,157.99
1984/5/17,156.06
1984/5/18,155.78
1984/5/21,154.73
1984/5/22,153.88
1984/5/23,153.15
1984/5/24,151.23
1984/5/25,151.62
1984/5/28,151.62
1984/5/29,150.29
1984/5/30,150.35
1984/5/31,150.55
1984/6/1,153.24
1984/6/4,154.34
1984/6/5,153.65
1984/6/6,155.01
1984/6/7,154.92
1984/6/8,155.17
1984/6/11,153.06
1984/6/12,152.19
1984/6/13,152.13
1984/6/14,150.39
1984/6/15,149.03
1984/6/18,151.73
1984/6/19,152.61
1984/6/20,154.84
1984/6/21,154.51
1984/6/22,154.46
1984/6/25,153.97
1984/6/26,152.71
1984/6/27,151.64
1984/6/28,152.84
1984/6/29,153.18
1984/7/2,153.2
1984/7/3,153.7
1984/7/4,153.7
1984/7/5,152.76
1984/7/6,152.24
1984/7/9,153.36
1984/7/10,152.89
1984/7/11,150.56
1984/7/12,150.03
1984/7/13,150.88
1984/7/16,151.6
1984/7/17,152.38
1984/7/18,151.4
1984/7/19,150.37
1984/7/20,149.55
1984/7/23,148.95
1984/7/24,147.82
1984/7/25,148.83
1984/7/26,150.08
1984/7/27,151.19
1984/7/30,150.19
1984/7/31,150.66
1984/8/1,154.08
1984/8/2,157.99
1984/8/3,162.37
1984/8/6,162.6
1984/8/7,163.55
1984/8/8,161.75
1984/8/9,165.54
1984/8/10,165.42
1984/8/13,165.43
1984/8/14,164.42
1984/8/15,162.8
1984/8/16,163.77
1984/8/17,164.14
1984/8/20,164.94
1984/8/21,167.83
1984/8/22,167.06
1984/8/23,167.12
1984/8/24,167.51
1984/8/27,166.44
1984/8/28,167.4
1984/8/29,167.09
1984/8/30,166.6
1984/8/31,166.68
1984/9/3,166.68
1984/9/4,164.88
1984/9/5,164.29
1984/9/6,165.65
1984/9/7,164.37
1984/9/10,164.26
1984/9/11,164.45
1984/9/12,164.68
1984/9/13,167.94
1984/9/14,168.78
1984/9/17,168.87
1984/9/18,167.65
1984/9/19,166.94
1984/9/20,167.47
1984/9/21,165.67
1984/9/24,165.28
1984/9/25,165.62
1984/9/26,166.28
